run_id,missing_rate,prompt_style,trial,model,cleaning_action_sales_gbp,total_features_created,has_lag_52,top_feature_ranked,downstream_rmse,proposed_features_list,top_3_features_list,status
379,0.28,verbose,9,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1297.44,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'lag_4']",success
380,0.28,verbose,10,anthropic/claude-3.5-sonnet,drop_rows,18,True,rolling_13_mean,1666.29,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_4']",success
381,0.28,concise,1,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_4,1666.86,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_4', 'rolling_13_mean', 'lag_1']",success
382,0.28,concise,2,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1945.1,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
383,0.28,concise,3,anthropic/claude-3.5-sonnet,drop_rows,16,True,category_Food,1484.19,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean', 'rolling_4_std']","['category_Food', 'lag_4', 'rolling_4_mean']",success
384,0.28,concise,4,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1086.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_8', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_8', 'lag_4']",success
385,0.28,concise,5,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_13,2474.29,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['lag_13', 'lag_1', 'lag_4']",success
386,0.28,concise,6,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1688.47,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_4_std']",success
387,0.28,concise,7,anthropic/claude-3.5-sonnet,drop_rows,16,True,lag_1,1524.46,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
388,0.28,concise,8,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1513.86,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
389,0.28,concise,9,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_13,1427.39,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['lag_13', 'lag_1', 'rolling_13_std']",success
390,0.28,concise,10,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1797.87,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_std', 'lag_1']",success
391,0.28,reordered,1,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_4,1761.58,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_13_mean', 'rolling_4_std']","['lag_4', 'rolling_13_mean', 'rolling_4_std']",success
392,0.28,reordered,2,anthropic/claude-3.5-sonnet,drop_rows,17,True,lag_1,1919.42,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_13_mean', 'rolling_4_std']","['lag_1', 'rolling_4_std', 'lag_4']",success
393,0.28,reordered,3,anthropic/claude-3.5-sonnet,drop_rows,18,True,category_Food,1634.08,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_13_std']","['category_Food', 'lag_4', 'rolling_4_mean']",success
394,0.28,reordered,4,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1297.11,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
395,0.28,reordered,5,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_13,2470.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_52_mean']","['lag_13', 'lag_1', 'lag_4']",success
396,0.28,reordered,6,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1544.27,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
397,0.28,reordered,7,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1664.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_4', 'rolling_13_mean']",success
398,0.28,reordered,8,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_1,1349.96,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_1', 'lag_13', 'rolling_13_mean']",success
399,0.28,reordered,9,anthropic/claude-3.5-sonnet,drop_rows,18,True,lag_13,1418.87,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean', 'rolling_26_mean']","['lag_13', 'rolling_13_mean', 'lag_1']",success
400,0.28,reordered,10,anthropic/claude-3.5-sonnet,drop_rows,17,True,rolling_13_mean,1797.87,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_13', 'lag_52', 'rolling_4_mean', 'rolling_4_std', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_std', 'lag_1']",success
